canonical_year,proposed_episode_number,canonical_date,date_source,reported_episode_number,title,status,rss_episode_id,master_audio_source,master_source_reference,preferred_local_file,master_relative_path,metadata_flags,review_flags
2024,4,2024-01-30,rss,2,Jesus Blocked the Jukebox,rss-only,ep-002-2204525fe6,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/01/2024_Episode02_ep525%20-%2001%20Start.mp3,,Master/2024/01/2024-01-30__S2024E004__jesus-blocked-the-jukebox.mp3,Reported episode number differs from date-order sequence,
2024,5,2024-02-06,rss,3,Folk Ain’t Happy,rss-only,ep-003-e514a5a37b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/02/2024_Episode03_ep526-01-Start.mp3,,Master/2024/02/2024-02-06__S2024E005__folk-ain-t-happy.mp3,Reported episode number differs from date-order sequence,
2024,6,2024-02-20,rss,4,He Gets Us…Again,rss-only,ep-004-5c80346641,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/02/2024Episode04.mp3,,Master/2024/02/2024-02-20__S2024E006__he-gets-us-again.mp3,Reported episode number differs from date-order sequence,
2024,7,2024-02-27,rss,5,Bring Your Purse to Brunch,rss-only,ep-005-5ad2669fad,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/02/20240216_Episode05_528-01-Start.mp3,,Master/2024/02/2024-02-27__S2024E007__bring-your-purse-to-brunch.mp3,Reported episode number differs from date-order sequence,
2024,8,2024-03-05,rss,6,Biking with Billy Shatner,rss-only,ep-006-86faae3919,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/03/20240304Episode06_529-01-Start.mp3,,Master/2024/03/2024-03-05__S2024E008__biking-with-billy-shatner.mp3,Reported episode number differs from date-order sequence,
2024,9,2024-03-12,rss,7,This Is Not Love,rss-only,ep-007-c7536a243d,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/03/20240311Episode07_530-01-Start.mp3,,Master/2024/03/2024-03-12__S2024E009__this-is-not-love.mp3,Reported episode number differs from date-order sequence,
2024,10,2024-03-26,rss,8,Handshakes and Wrongness,rss-only,ep-008-c9f8c18254,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/03/20240325Episode08_531-01-Start.mp3,,Master/2024/03/2024-03-26__S2024E010__handshakes-and-wrongness.mp3,Reported episode number differs from date-order sequence,
2024,11,2024-04-02,rss,9,Asking AI Lamech,rss-only,ep-009-09625fdaa1,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/04/20240401Episode09_532-01-Start.mp3,,Master/2024/04/2024-04-02__S2024E011__asking-ai-lamech.mp3,Reported episode number differs from date-order sequence,
2024,12,2024-04-16,rss,10,Secrets and Topless Dudes,rss-only,ep-010-cc97c82b11,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/04/20240415Episode10_533-01-Start.mp3,,Master/2024/04/2024-04-16__S2024E012__secrets-and-topless-dudes.mp3,Reported episode number differs from date-order sequence,
2024,13,2024-04-23,rss,11,Angels and Blessings,rss-only,ep-011-a9eda16cb8,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/04/20240422Episode11_534-01-Start.mp3,,Master/2024/04/2024-04-23__S2024E013__angels-and-blessings.mp3,Reported episode number differs from date-order sequence,
2024,14,2024-05-07,rss,13,"First Death, Then Resurrection",rss-only,ep-013-24b57e7021,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/05/20240506Episode12_535-01-Start.mp3,,Master/2024/05/2024-05-07__S2024E014__first-death-then-resurrection.mp3,Reported episode number differs from date-order sequence,
2024,15,2024-05-28,rss,14,Enter The McCormick,rss-only,ep-014-1488ae5d70,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/05/20240422Episode13_536-01-Start.mp3,,Master/2024/05/2024-05-28__S2024E015__enter-the-mccormick.mp3,Reported episode number differs from date-order sequence,
2024,16,2024-06-04,rss,15,Know Self Control,rss-only,ep-015-28bf70b8f3,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/06/20240603Episode14_537-01-Start.mp3,,Master/2024/06/2024-06-04__S2024E016__know-self-control.mp3,Reported episode number differs from date-order sequence,
2024,17,2024-06-11,rss,15,Just For The Taste Of It,rss-only,ep-015-8adbe0544f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/06/20240610Episode15_538-01-Start.mp3,,Master/2024/06/2024-06-11__S2024E017__just-for-the-taste-of-it.mp3,Reported episode number differs from date-order sequence,
2024,18,2024-06-18,rss,17,Murph and the End,rss-only,ep-017-6bcc62d5f4,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/06/20240617Episode16_539-01-Start.mp3,,Master/2024/06/2024-06-18__S2024E018__murph-and-the-end.mp3,Reported episode number differs from date-order sequence,
2024,19,2024-07-02,rss,18,You Can Buy Me Phalanges,rss-only,ep-018-fed9a90cae,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/07/20240701Episode17_540-01-Start.mp3,,Master/2024/07/2024-07-02__S2024E019__you-can-buy-me-phalanges.mp3,Reported episode number differs from date-order sequence,
2024,20,2024-07-16,rss,19,The Antagonistic Bison,rss-only,ep-019-80a483833c,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/07/20240701Episode18_541-01-Start.mp3,,Master/2024/07/2024-07-16__S2024E020__the-antagonistic-bison.mp3,Reported episode number differs from date-order sequence,
2024,21,2024-07-23,rss,20,Solo Contendere,rss-only,ep-020-72ca27353b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/07/20240722Episode19_542-01-Start.mp3,,Master/2024/07/2024-07-23__S2024E021__solo-contendere.mp3,Reported episode number differs from date-order sequence,
2024,22,2024-07-30,rss,21,The Olympic Supper Club,rss-only,ep-021-486953df0f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/07/20240729Episode20_543-01-Start.mp3,,Master/2024/07/2024-07-30__S2024E022__the-olympic-supper-club.mp3,Reported episode number differs from date-order sequence,
2024,23,2024-08-06,rss,22,The Bible Confuseth,rss-only,ep-022-0c6acadff0,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/08/20240729Episode21_544-01-Start.mp3,,Master/2024/08/2024-08-06__S2024E023__the-bible-confuseth.mp3,Reported episode number differs from date-order sequence,
2024,24,2024-08-20,rss,22,Weekend At Bildad’s,rss-only,ep-022-4ae7dd3bc1,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/08/20240819Episode22_545-01-Start.mp3,,Master/2024/08/2024-08-20__S2024E024__weekend-at-bildad-s.mp3,Reported episode number differs from date-order sequence,
2024,25,2024-08-27,rss,24,Birdcage,rss-only,ep-024-ef4af15f08,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/08/20240819Episode23_546-01-Start.mp3,,Master/2024/08/2024-08-27__S2024E025__birdcage.mp3,Reported episode number differs from date-order sequence,
2024,26,2024-09-10,rss,25,Justice is Mine,rss-only,ep-025-b84af4ab58,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/09/20240909Episode24_547-01-Start.mp3,,Master/2024/09/2024-09-10__S2024E026__justice-is-mine.mp3,Reported episode number differs from date-order sequence,
2024,27,2024-09-17,rss,26,Why Not The Second Heaven,rss-only,ep-026-ba10625f7b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/09/20240916Episode25_548-01-Start.mp3,,Master/2024/09/2024-09-17__S2024E027__why-not-the-second-heaven.mp3,Reported episode number differs from date-order sequence,
2024,28,2024-09-24,rss,27,The Peruvian Gambling Ring,rss-only,ep-027-5dfd961071,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/09/20240923Episode26_549-01-Start.mp3,,Master/2024/09/2024-09-24__S2024E028__the-peruvian-gambling-ring.mp3,Reported episode number differs from date-order sequence,
2024,29,2024-10-01,rss,28,Britches in Heaven,rss-only,ep-028-2b160cc29a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/09/20240930Episode27_550-01-Start.mp3,,Master/2024/10/2024-10-01__S2024E029__britches-in-heaven.mp3,Reported episode number differs from date-order sequence,
2024,30,2024-10-22,rss,29,Wisdom and Wonder,rss-only,ep-029-3a2e4da18a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/10/20241021Episode28_551-01-Start-1.mp3,,Master/2024/10/2024-10-22__S2024E030__wisdom-and-wonder.mp3,Reported episode number differs from date-order sequence,
2024,31,2024-10-29,rss,30,By Invitation Only,rss-only,ep-030-98017142e4,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/10/20241021Episode29_552-01-Start.mp3,,Master/2024/10/2024-10-29__S2024E031__by-invitation-only.mp3,Reported episode number differs from date-order sequence,
2024,32,2024-11-19,rss,31,For God or With God,rss-only,ep-031-476fa2ebed,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/11/20241021Episode31_554-01-Start.mp3,,Master/2024/11/2024-11-19__S2024E032__for-god-or-with-god.mp3,Reported episode number differs from date-order sequence,
2024,33,2024-11-26,rss,32,Tales with Dirk,rss-only,ep-032-e3ff89af4c,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/11/20241021Episode32_555-01-Start.mp3,,Master/2024/11/2024-11-26__S2024E033__tales-with-dirk.mp3,Reported episode number differs from date-order sequence,
2024,34,2024-12-03,rss,33,Artificial Holy Spirit Intelligence,rss-only,ep-033-534d108a0c,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/12/20241021Episode33_556-01-Start.mp3,,Master/2024/12/2024-12-03__S2024E034__artificial-holy-spirit-intelligence.mp3,Reported episode number differs from date-order sequence,
2024,35,2024-12-17,rss,34,Are We Ready?,rss-only,ep-034-913154211b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/12/20241216Episode34-01-Start.mp3,,Master/2024/12/2024-12-17__S2024E035__are-we-ready.mp3,Reported episode number differs from date-order sequence,
2025,1,2025-01-07,rss,1,Ballad of Vince Parsons,rss-only,ep-001-e960c2cbd9,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/01/20250106Episode01-01-Start.mp3,,Master/2025/01/2025-01-07__S2025E001__ballad-of-vince-parsons.mp3,,
2025,2,2025-01-07,rss,,Ballad of Vince Parsons,rss-only,ballad-of-vince-parsons-b6c371bd96,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/download-episode/18205/ballad-of-vince-parsons.mp3,,Master/2025/01/2025-01-07__S2025E002__ballad-of-vince-parsons.mp3,,
2025,3,2025-01-14,rss,2,BeliefNet.Org.Com,rss-only,ep-002-c44876e0d4,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2025/01/20250113Episode02-01-Start.mp3,,Master/2025/01/2025-01-14__S2025E003__beliefnet-org-com.mp3,Reported episode number differs from date-order sequence,
2025,4,2025-02-04,rss,3,Affirming the Nasty Part,rss-only,ep-003-173e77548e,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2025/02/20250113Episode03-01-Start.mp3,,Master/2025/02/2025-02-04__S2025E004__affirming-the-nasty-part.mp3,Reported episode number differs from date-order sequence,
2025,5,2025-03-04,rss,4,The Bog Witch,rss-only,ep-004-0f6e64322c,rss,https://dts.podtrac.com/redirect.mp3/media.livefromthepath.org/wp-content/uploads/remastered/2025/03/2025ep4-01-Start.mp3,,Master/2025/03/2025-03-04__S2025E005__the-bog-witch.mp3,Reported episode number differs from date-order sequence,
2025,6,2025-03-25,rss,5,The Simple Life,rss-only,ep-005-4a5d7ef915,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/03/20250324_E05-01-Start.mp3,,Master/2025/03/2025-03-25__S2025E006__the-simple-life.mp3,Reported episode number differs from date-order sequence,
2025,7,2025-04-08,rss,6,The Aslan Wears Prada,rss-only,ep-006-827a963194,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/04/2025ep6-01-Start.mp3,,Master/2025/04/2025-04-08__S2025E007__the-aslan-wears-prada.mp3,Reported episode number differs from date-order sequence,
2025,8,2025-04-15,rss,7,A Christian Mid-Life Crisis,rss-only,ep-007-7e7fa93ff6,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/04/20250324_E07-01-Start.mp3,,Master/2025/04/2025-04-15__S2025E008__a-christian-mid-life-crisis.mp3,Reported episode number differs from date-order sequence,
2025,9,2025-04-22,rss,8,Pope Reese Bobby,rss-only,ep-008-20a199e68a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/04/20250324_E08-01-Start.mp3,,Master/2025/04/2025-04-22__S2025E009__pope-reese-bobby.mp3,Reported episode number differs from date-order sequence,
2025,10,2025-04-29,rss,9,Mehna Mehna,rss-only,ep-009-b9df9f5524,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/04/20250428_E09-01-Start.mp3,,Master/2025/04/2025-04-29__S2025E010__mehna-mehna.mp3,Reported episode number differs from date-order sequence,
2025,11,2025-05-06,rss,10,3 Songwriters Walk Into a Show,rss-only,ep-010-eae4cd9b9a,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/05/20250505_E10-01-Start.mp3,,Master/2025/05/2025-05-06__S2025E011__3-songwriters-walk-into-a-show.mp3,Reported episode number differs from date-order sequence,
2025,12,2025-05-20,rss,11,Chill Out,rss-only,ep-011-9957399138,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/05/20250519_E11-01-Start.mp3,,Master/2025/05/2025-05-20__S2025E012__chill-out.mp3,Reported episode number differs from date-order sequence,
2025,13,2025-05-27,rss,12,The Answer is Liverpool,rss-only,ep-012-ee54396395,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/05/20250519_E12-01-Start.mp3,,Master/2025/05/2025-05-27__S2025E013__the-answer-is-liverpool.mp3,Reported episode number differs from date-order sequence,
2025,14,2025-06-24,rss,13,Enter the McCormick II,rss-only,ep-013-af95cf7e91,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/06/20250623_E13-01-Start.mp3,,Master/2025/06/2025-06-24__S2025E014__enter-the-mccormick-ii.mp3,Reported episode number differs from date-order sequence,
2025,15,2025-07-01,rss,14,Raptors and Heifers,rss-only,ep-014-ae95379844,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/06/20250630_E14-01-Start.mp3,,Master/2025/07/2025-07-01__S2025E015__raptors-and-heifers.mp3,Reported episode number differs from date-order sequence,
2025,16,2025-07-22,rss,15,Boova Redux,rss-only,ep-015-14a1b1eef6,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/07/20250721_E15-01-Start.mp3,,Master/2025/07/2025-07-22__S2025E016__boova-redux.mp3,Reported episode number differs from date-order sequence,
2025,17,2025-08-12,rss,16,What The Hat,rss-only,ep-016-a9dad06db2,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/08/20250811_E16-01-Start.mp3,,Master/2025/08/2025-08-12__S2025E017__what-the-hat.mp3,Reported episode number differs from date-order sequence,
2025,18,2025-08-19,rss,17,On the Couch,rss-only,ep-017-345b6d2c6b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/08/20250811_E17-01-Start.mp3,,Master/2025/08/2025-08-19__S2025E018__on-the-couch.mp3,Reported episode number differs from date-order sequence,
2025,19,2025-08-26,rss,18,Talk Less,rss-only,ep-018-ccb45eb187,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/08/Episode18_clean_v23_no_meta.mp3,,Master/2025/08/2025-08-26__S2025E019__talk-less.mp3,Reported episode number differs from date-order sequence,
2025,20,2025-09-16,rss,19,Like Jesus,rss-only,ep-019-1970441d6e,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/09/2025_Episode19-01-Start.mp3,,Master/2025/09/2025-09-16__S2025E020__like-jesus.mp3,Reported episode number differs from date-order sequence,
2025,21,2025-09-23,rss,20,Up Late,rss-only,ep-020-948005a37e,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/09/20250922_E20.mp3-01-Start.mp3,,Master/2025/09/2025-09-23__S2025E021__up-late.mp3,Reported episode number differs from date-order sequence,
2025,22,2025-10-07,rss,21,The Smattering,rss-only,ep-021-b2d83986cc,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/10/20250922_E21.mp3-01-Start.mp3,,Master/2025/10/2025-10-07__S2025E022__the-smattering.mp3,Reported episode number differs from date-order sequence,
2025,23,2025-10-21,rss,22,Luddite From The Path,rss-only,ep-022-df19bed46f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/10/20251020_E22.mp3-01-Start.mp3,,Master/2025/10/2025-10-21__S2025E023__luddite-from-the-path.mp3,Reported episode number differs from date-order sequence,
2025,24,2025-11-04,rss,23,Rippin’ Heaters,rss-only,ep-023-5e3489a930,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/11/20251103_E23.mp3-01-Start.mp3,,Master/2025/11/2025-11-04__S2025E024__rippin-heaters.mp3,Reported episode number differs from date-order sequence,
2025,25,2025-11-11,rss,24,It’s A Start,rss-only,ep-024-6c0c2a354b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/11/20251110_E24.mp3-01-Start.mp3,,Master/2025/11/2025-11-11__S2025E025__it-s-a-start.mp3,Reported episode number differs from date-order sequence,
2025,26,2025-11-25,rss,25,Starring Ted Danson as Joab,rss-only,ep-025-9f007ad25f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/11/20251124_E25.mp3-01-Start.mp3,,Master/2025/11/2025-11-25__S2025E026__starring-ted-danson-as-joab.mp3,Reported episode number differs from date-order sequence,
2025,27,2025-12-09,rss,26,Heartfelt Heresy,rss-only,ep-026-df1b1151e7,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/12/2025_Episode26-01-Start.mp3,,Master/2025/12/2025-12-09__S2025E027__heartfelt-heresy.mp3,Reported episode number differs from date-order sequence,
2025,28,2025-12-23,rss,27,Get A Dog,rss-only,ep-027-fdb52ff883,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2025/12/20251222_E27.mp3-01-Start.mp3,,Master/2025/12/2025-12-23__S2025E028__get-a-dog.mp3,Reported episode number differs from date-order sequence,
2026,1,2026-01-06,rss,1,"The Spirit, the Goldfish and the Way",rss-only,ep-001-bb5dc05201,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/01/20260105_E01.mp3-01-Start.mp3,,Master/2026/01/2026-01-06__S2026E001__the-spirit-the-goldfish-and-the-way.mp3,,
2026,2,2026-01-13,rss,2,Overexposed,rss-only,ep-002-da21a93ce0,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/01/20260112_E02.mp3-01-Start.mp3,,Master/2026/01/2026-01-13__S2026E002__overexposed.mp3,,
2026,3,2026-01-27,rss,3,Wanted: Paul and Hope | Paul’s Persecution of Christians and Radical Redemption,rss-only,ep-003-5d7294e0e4,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/01/20260126_E03.mp3-01-Start.mp3,,Master/2026/01/2026-01-27__S2026E003__wanted-paul-and-hope-paul-s-persecution-of-christians-and-radical-rede.mp3,,
2026,4,2026-02-03,rss,4,"Not Sure | Old Testament Law, Holy Spirit Guidance, Christian Discernment",rss-only,ep-004-eb9eb1ee24,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/02/20260202_E04.mp3-01-Start.mp3,,Master/2026/02/2026-02-03__S2026E004__not-sure-old-testament-law-holy-spirit-guidance-christian-discernment.mp3,,
2026,5,2026-02-10,rss,5,"Silly Rabbit | Christianity, Culture, and Navigating Social Expectations",rss-only,ep-005-db6713baf6,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/02/20260202_E05.mp3-01-Start.mp3,,Master/2026/02/2026-02-10__S2026E005__silly-rabbit-christianity-culture-and-navigating-social-expectations.mp3,,
2026,6,2026-03-03,rss,6,"Risky Business | Christian Risk-Taking, Community Engagement, Faith in Action",rss-only,ep-006-2e7fd15c5b,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/03/20260302_E06.mp3-01-Start.mp3,,Master/2026/03/2026-03-03__S2026E006__risky-business-christian-risk-taking-community-engagement-faith-in-act.mp3,,
2026,7,2026-03-10,rss,7,My Girl Likes to Holy All the Time | Public Prayer & Worship Culture,rss-only,ep-007-593e405bb7,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/03/20260309_E07.mp3-01-Start.mp3,,Master/2026/03/2026-03-10__S2026E007__my-girl-likes-to-holy-all-the-time-public-prayer-worship-culture.mp3,,
2026,8,2026-03-17,rss,8,"When Vanek Was Here | Cambodia Testimony, Church Mission, Josiah Queen",rss-only,ep-008-863dfd319f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/03/20260316_E08.mp3-01-Start.mp3,,Master/2026/03/2026-03-17__S2026E008__when-vanek-was-here-cambodia-testimony-church-mission-josiah-queen.mp3,,
2026,9,2026-04-07,rss,9,Split Ends | Interacting with other Denominations,rss-only,ep-009-df33d7d397,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/04/20260406_E09.mp3-01-Start.mp3,,Master/2026/04/2026-04-07__S2026E009__split-ends-interacting-with-other-denominations.mp3,,
2026,10,2026-04-21,rss,10,Nothing Personal,rss-only,ep-010-a233f41e30,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/04/20260420_E10.mp3-01-Start.mp3,,Master/2026/04/2026-04-21__S2026E010__nothing-personal.mp3,,
2026,11,2026-04-28,rss,11,Coffee After Sunday,rss-only,ep-011-92d79fb479,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/04/20260427_E11.mp3-01-Start.mp3,,Master/2026/04/2026-04-28__S2026E011__coffee-after-sunday.mp3,,
2026,12,2026-05-05,rss,12,hypokritēs,rss-only,ep-012-4e5330328f,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/05/20260504_E12.mp3-01-Start.mp3,,Master/2026/05/2026-05-05__S2026E012__hypokrit-s.mp3,,
2026,13,2026-05-12,rss,13,There Must Be A Reason,rss-only,ep-013-bfe0a02448,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/05/20260511_E123mp3-01-Start.mp3,,Master/2026/05/2026-05-12__S2026E013__there-must-be-a-reason.mp3,,
2026,14,2026-05-19,rss,14,Theodore Franco,rss-only,ep-014-acd148f9a3,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/05/20260518_E14.mp3-01-Start.mp3,,Master/2026/05/2026-05-19__S2026E014__theodore-franco.mp3,,
2026,15,2026-06-08,rss,15,My Early Years,rss-only,ep-015-f40ee4d0ed,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/06/MyEarlyYears-1.mp3,,Master/2026/06/2026-06-08__S2026E015__my-early-years.mp3,,
2026,16,2026-06-09,rss,16,Because I Got High,rss-only,ep-016-13854b18ce,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/06/20260608_E15.mp3-01-Start.mp3,,Master/2026/06/2026-06-09__S2026E016__because-i-got-high.mp3,,
2026,17,2026-06-16,rss,17,Do You Hear What I Hear,rss-only,ep-017-f25b1a94eb,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/06/20260608_E17.mp3-01-Start.mp3,,Master/2026/06/2026-06-16__S2026E017__do-you-hear-what-i-hear.mp3,,
2026,18,2026-06-30,rss,,Street Justice,rss-only,street-justice-ad8558f5cd,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/06/20260629_E18_streetjustice.mp3,,Master/2026/06/2026-06-30__S2026E018__street-justice.mp3,,
2026,19,2026-07-14,rss,19,Trust But Verify,rss-only,ep-019-ceafc07dab,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/07/20260713_E19.mp3-01-Start.mp3,,Master/2026/07/2026-07-14__S2026E019__trust-but-verify.mp3,,
2026,20,2026-07-21,rss,20,Mr. Prayer Closet,rss-only,ep-020-4ce5c47f0e,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/07/20260720_E20.mp3-01-Start.mp3,,Master/2026/07/2026-07-21__S2026E020__mr-prayer-closet.mp3,,
2026,21,2026-07-31,rss,,RETRO LFTP: Weekend At Bildad’s,rss-only,retro-lftp-weekend-at-bildad-s-05b305d402,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2024/08/20240819Episode22_545-01-Start.mp3,,Master/2026/07/2026-07-31__S2026E021__retro-lftp-weekend-at-bildad-s.mp3,,
2026,22,2026-08-11,rss,21,Maybe A Word From God,rss-only,ep-021-988f85fd60,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/08/20260810_E21.mp3-01-Start.mp3,,Master/2026/08/2026-08-11__S2026E022__maybe-a-word-from-god.mp3,Reported episode number differs from date-order sequence,
2026,23,2026-08-25,rss,22,"Emphasis | Accountability, Worship and Praying with Strangers",rss-only,ep-022-095fa26626,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/08/20260826_22-.mp3,,Master/2026/08/2026-08-25__S2026E023__emphasis-accountability-worship-and-praying-with-strangers.mp3,Reported episode number differs from date-order sequence,
2026,24,2026-09-15,rss,23,Call Me Hoopi,rss-only,ep-023-3a9d4e33d3,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/09/20260914_@23-01-Start.mp3,,Master/2026/09/2026-09-15__S2026E024__call-me-hoopi.mp3,Reported episode number differs from date-order sequence,
2026,25,2026-09-22,rss,24,Rage The Elephant,rss-only,ep-024-ff4a23f2b8,rss,https://dts.podtrac.com/redirect.mp3/livefromthepath.org/wp-content/uploads/2026/09/20260921_@24-01-Start.mp3,,Master/2026/09/2026-09-22__S2026E025__rage-the-elephant.mp3,Reported episode number differs from date-order sequence,
,1,,unresolved,,,local-only,,local,BestofLFTP.mp3,BestofLFTP.mp3,Master/unknown/00-unknown-date/unknown-00-00__SunknownE001__episode.mp3,Title missing from embedded metadata | Publication date unresolved,Exact episode date unresolved
